%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 3, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -40.860928147191544, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.04628205 -0.91473184  0.05604132 -1.0154194  -0.65508114 -0.69608114
  0.03801307 -0.12672667  0.1234183   0.05581778  0.04405286  1.09622339]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:50836.51s

Optimal: selection 101010000000, value -43.51002035+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
245	000000011010	-42.50761293		0.00027633
246	000000100101	-39.50623264		0.00013881
247	010000100100	-39.50641607		0.00013881
248	010000100001	-39.50655510		0.00013880
249	000010000101	-39.50664338		0.00013880
250	010010000100	-39.50677849		0.00013879
251	000010010001	-39.50708805		0.00013878
252	010010000001	-39.50691649		0.00013878
253	001000010100	-39.50661574		0.00013877
254	001000010001	-39.50694512		0.00013877
255	011000000100	-39.50657064		0.00013877
256	011000010000	-39.50705400		0.00013877
257	000000011001	-39.50635008		0.00013877
258	000010010100	-39.50655519		0.00013877
259	100000010100	-39.50613947		0.00013876
260	100000010001	-39.50647593		0.00013876
261	000000010110	-39.50607966		0.00013876
262	010000011000	-39.50638722		0.00013876
263	010010010000	-39.50693058		0.00013876
264	000100100100	-39.50759822		0.00013875
265	010000010010	-39.50645326		0.00013875
266	001000000101	-39.50616916		0.00013875
267	010100100000	-39.50805002		0.00013875
268	000100100001	-39.50772309		0.00013874
269	011000000001	-39.50650515		0.00013874
270	100000000101	-39.50557595		0.00013873
271	010000000110	-39.50569958		0.00013873
272	010000001001	-39.50577257		0.00013872
273	000110000100	-39.50776277		0.00013872
274	000001100001	-39.50818010		0.00013871
275	010110000000	-39.50816521		0.00013871
276	100100000100	-39.50727652		0.00013871
277	000110000001	-39.50788661		0.00013871
278	010100001000	-39.50753781		0.00013870
279	100100010000	-39.50763587		0.00013870
280	000100011000	-39.50744536		0.00013870
281	000001100100	-39.50764827		0.00013870
282	000100010010	-39.50750431		0.00013869
283	000100000110	-39.50699867		0.00013869
284	000001001001	-39.50785287		0.00013869
285	010001100000	-39.50797430		0.00013868
286	000100001001	-39.50706459		0.00013868
287	000001000110	-39.50758348		0.00013868
288	100100000001	-39.50720396		0.00013868
289	010100000010	-39.50739933		0.00013868
290	100001000100	-39.50759497		0.00013868
291	100001000001	-39.50792936		0.00013868
292	000000010011	-39.50552800		0.00013867
293	010001001000	-39.50779337		0.00013867
294	001001000100	-39.50787336		0.00013867
295	001001000001	-39.50820068		0.00013867
296	000110010000	-39.50766681		0.00013867
297	010001000010	-39.50785837		0.00013866
298	011001000000	-39.50821292		0.00013866
299	110000010000	-39.50545999		0.00013865
300	001100000100	-39.50697026		0.00013864
301	000001010010	-39.50742656		0.00013864
302	011100000000	-39.50743559		0.00013864
303	000000011100	-39.50471673		0.00013864
304	110000000100	-39.50485260		0.00013864
305	000011000001	-39.50783283		0.00013863
306	000001011000	-39.50716412		0.00013863
307	000000000111	-39.50448173		0.00013863
308	001100010000	-39.50720558		0.00013862
309	010000001100	-39.50453407		0.00013862
310	100001010000	-39.50729175		0.00013862
311	001100000001	-39.50689062		0.00013861
312	000000001101	-39.50420435		0.00013861
313	010000000011	-39.50475305		0.00013861
314	000011000100	-39.50730203		0.00013861
315	110000000001	-39.50479420		0.00013861
316	001001010000	-39.50744612		0.00013860
317	110100000000	-39.50662410		0.00013860
318	010011000000	-39.50757871		0.00013859
319	000001000011	-39.50702975		0.00013859
320	000101100000	-39.50851266		0.00013859
321	000000110001	-39.50455669		0.00013859
322	000101001000	-39.50845575		0.00013858
323	000100001100	-39.50584025		0.00013858
324	100101000000	-39.50859691		0.00013858
325	000101000010	-39.50851368		0.00013858
326	000100000011	-39.50603799		0.00013857
327	000000110100	-39.50402280		0.00013857
328	010000110000	-39.50444754		0.00013856
329	000001001100	-39.50622157		0.00013856
330	110001000000	-39.50681678		0.00013856
331	000011010000	-39.50654352		0.00013851
332	000100110000	-39.50538165		0.00013849
333	001101000000	-39.50796875		0.00013848
334	000111000000	-39.50791920		0.00013847
335	000001110000	-39.50476913		0.00013839
336	010000100101	-27.50275194		0.00013597
337	010010000101	-27.50318608		0.00013595
338	010100100001	-27.50458024		0.00013594
339	000100100101	-27.50433406		0.00013594
340	011000000101	-27.50250187		0.00013593
341	010100100100	-27.50479421		0.00013593
342	010000011001	-27.50322491		0.00013591
343	011000010100	-27.50399832		0.00013591
344	011000010001	-27.50398886		0.00013590
345	010100001001	-27.50356622		0.00013590
346	100000010101	-27.50307996		0.00013590
347	010000010110	-27.50312390		0.00013590
348	100100000101	-27.50340774		0.00013590
349	010110000001	-27.50476714		0.00013590
350	001000010101	-27.50375621		0.00013590
351	010010010001	-27.50434178		0.00013590
352	000110000101	-27.50457032		0.00013590
353	000010010101	-27.50417201		0.00013590
354	010001100001	-27.50545722		0.00013590
355	010010010100	-27.50414776		0.00013589
356	000001100101	-27.50533681		0.00013589
357	010110000100	-27.50498215		0.00013589
358	010001100100	-27.50526424		0.00013589
359	010100000110	-27.50366972		0.00013589
360	100100010100	-27.50478724		0.00013588
361	010100011000	-27.50499685		0.00013588
362	000100011001	-27.50468300		0.00013588
363	100100010001	-27.50477070		0.00013588
364	110000000101	-27.50058386		0.00013588
365	010000000111	-27.50047610		0.00013588
366	000100010110	-27.50458908		0.00013588
367	010100010010	-27.50488639		0.00013587
368	010001001001	-27.50477448		0.00013587
369	010000001101	-27.50036814		0.00013587
370	010001000110	-27.50467451		0.00013587
371	100001000101	-27.50467889		0.00013587
372	000101100001	-27.50639554		0.00013587
373	011100000001	-27.50356117		0.00013587
374	011100000100	-27.50397965		0.00013586
375	010001010010	-27.50522862		0.00013586
376	000001010110	-27.50505706		0.00013586
377	001100000101	-27.50330146		0.00013586
378	010101100000	-27.50646646		0.00013586
379	011001000100	-27.50530273		0.00013586
380	010001011000	-27.50513560		0.00013586
381	010000010011	-27.50223340		0.00013586
382	000000010111	-27.50206542		0.00013586
383	000110010001	-27.50547798		0.00013586
384	011001000001	-27.50529120		0.00013586
385	000101100100	-27.50621671		0.00013586
386	110000010100	-27.50219724		0.00013586
387	100001010100	-27.50498887		0.00013586
388	110000010001	-27.50219486		0.00013586
389	000001011001	-27.50535447		0.00013586
390	001001000101	-27.50515726		0.00013585
391	110100000001	-27.50254970		0.00013585
392	100001010001	-27.50537929		0.00013585
393	010101001000	-27.50605404		0.00013585
394	000110010100	-27.50529812		0.00013585
395	110100000100	-27.50296110		0.00013585
396	010110010000	-27.50559722		0.00013585
397	000101001001	-27.50583682		0.00013585
398	010000011100	-27.50193039		0.00013585
399	100101000100	-27.50589378		0.00013585
400	000000011101	-27.50176003		0.00013585
401	100101000001	-27.50587517		0.00013585
402	010100000011	-27.50237020		0.00013585
403	000100000111	-27.50217516		0.00013585
404	010101000010	-27.50594254		0.00013584
405	000101000110	-27.50574393		0.00013584
406	000100001101	-27.50207428		0.00013584
407	011001010000	-27.50558652		0.00013584
408	010100001100	-27.50268072		0.00013584
409	000101010010	-27.50604999		0.00013584
410	011100010000	-27.50492600		0.00013584
411	001001010100	-27.50535030		0.00013584
412	000101011000	-27.50596406		0.00013584
413	100101010000	-27.50605355		0.00013584
414	001100010100	-27.50456402		0.00013584
415	001100010001	-27.50454040		0.00013584
416	001001010001	-27.50573364		0.00013583
417	000100010011	-27.50368441		0.00013583
418	110100010000	-27.50403148		0.00013583
419	010011000001	-27.50513335		0.00013583
420	010000110001	-27.50178703		0.00013583
421	000011000101	-27.50506228		0.00013583
422	000000110101	-27.50156791		0.00013583
423	010001000011	-27.50378194		0.00013583
424	000001000111	-27.50371266		0.00013582
425	010011000100	-27.50494139		0.00013582
426	010000110100	-27.50159198		0.00013582
427	000100011100	-27.50340264		0.00013582
428	110001000100	-27.50369953		0.00013582
429	110001000001	-27.50369508		0.00013582
430	000001010011	-27.50455936		0.00013582
431	010001001100	-27.50348203		0.00013582
432	000001001101	-27.50340830		0.00013581
433	110001010000	-27.50410734		0.00013581
434	000101000011	-27.50483720		0.00013580
435	110101000000	-27.50503931		0.00013580
436	000001011100	-27.50366715		0.00013580
437	000100110001	-27.50312110		0.00013580
438	011101000000	-27.50573596		0.00013580
439	001101000100	-27.50547268		0.00013579
440	000011010001	-27.50530738		0.00013579
441	001101000001	-27.50544699		0.00013579
442	000111000001	-27.50587379		0.00013579
443	010100110000	-27.50328866		0.00013579
444	000101001100	-27.50455853		0.00013579
445	000100110100	-27.50294021		0.00013579
446	010011010000	-27.50489391		0.00013579
447	000011010100	-27.50472057		0.00013579
448	010111000000	-27.50589639		0.00013579
449	000111000100	-27.50569600		0.00013579
450	001101010000	-27.50550842		0.00013578
451	000001110001	-27.50346129		0.00013576
452	010001110000	-27.50309613		0.00013576
453	000111010000	-27.50540046		0.00013575
454	000001110100	-27.50287344		0.00013575
455	000101110000	-27.50380056		0.00013573
456	010101010111	56.50792251		0.00009037
457	110101010101	56.50788408		0.00009037
458	010101011101	56.50790896		0.00009037
459	010101110101	56.50761386		0.00009035
460	011101010101	56.50669736		0.00009034
461	010111010101	56.50584610		0.00009031
462	010101100101	20.50185811		0.00007907
463	010101011001	20.50125345		0.00007905
464	100101010101	20.50125922		0.00007904
465	010101010110	20.50120493		0.00007904
466	011001010101	20.50213329		0.00007903
467	010110010101	20.50287182		0.00007902
468	110100010101	20.50559382		0.00007902
469	010001010111	20.50391958		0.00007902
470	010100010111	20.50576025		0.00007902
471	010100011101	20.50571972		0.00007902
472	011100010101	20.50429226		0.00007902
473	110001010101	20.50401951		0.00007901
474	000101010111	20.50228413		0.00007901
475	010101010011	20.50239448		0.00007901
476	010100110101	20.50532483		0.00007901
477	110101010100	20.50212123		0.00007901
478	110101000101	20.50429707		0.00007901
479	010001011101	20.50408253		0.00007901
480	010101000111	20.50441518		0.00007901
481	110101010001	20.50242266		0.00007901
482	010101001101	20.50437362		0.00007901
483	010101011100	20.50224892		0.00007901
484	000101011101	20.50243999		0.00007901
485	011101000101	20.50319339		0.00007900
486	010001110101	20.50401892		0.00007900
487	011101010100	20.50113449		0.00007900
488	011101010001	20.50144299		0.00007900
489	001101010101	20.50139731		0.00007899
490	010111000101	20.50228372		0.00007899
491	010011010101	20.50207668		0.00007899
492	010101110001	20.50255962		0.00007899
493	000101110101	20.50250041		0.00007899
494	010101110100	20.50245562		0.00007899
495	000111010101	20.50075605		0.00007898
496	010111010001	20.50086461		0.00007898
497	010111010100	20.50075958		0.00007898
498	010100100101	-7.50004472		0.00003147
499	010001100101	-7.50146745		0.00003145
500	010010010101	-7.50027927		0.00003145
501	011000010101	-7.49965347		0.00003145
502	010101100001	-7.50286402		0.00003145
503	010110000101	-7.50030437		0.00003145
504	000101100101	-7.50281989		0.00003144
505	010101100100	-7.50302403		0.00003144
506	010100011001	-7.50074918		0.00003144
507	100100010101	-7.50064237		0.00003144
508	010100010110	-7.50082467		0.00003144
509	010001011001	-7.50184063		0.00003144
510	010001010110	-7.50171264		0.00003144
511	000110010101	-7.50182958		0.00003143
512	100001010101	-7.50179670		0.00003143
513	010110010001	-7.50192306		0.00003143
514	010101001001	-7.50194979		0.00003143
515	011001000101	-7.50110131		0.00003143
516	010110010100	-7.50208204		0.00003143
517	100101000101	-7.50189233		0.00003143
518	010101011000	-7.50312689		0.00003143
519	000101011001	-7.50306904		0.00003143
520	100101010100	-7.50301831		0.00003143
521	000101010110	-7.50294814		0.00003143
522	011001010100	-7.50234422		0.00003143
523	010101000110	-7.50202631		0.00003143
524	010101010010	-7.50304341		0.00003143
525	100101010001	-7.50305572		0.00003143
526	011100000101	-7.49882552		0.00003143
527	011001010001	-7.50238871		0.00003143
528	001001010101	-7.50235811		0.00003143
529	010000010111	-7.49762434		0.00003143
530	110000010101	-7.49765241		0.00003143
531	011100010100	-7.50113795		0.00003142
532	010000011101	-7.49748837		0.00003142
533	010011000101	-7.50121632		0.00003142
534	011100010001	-7.50077549		0.00003142
535	110100000101	-7.49760700		0.00003142
536	001100010101	-7.50061913		0.00003142
537	110100010100	-7.50003637		0.00003142
538	010000110101	-7.49765177		0.00003142
539	010100001101	-7.49742943		0.00003142
540	110100010001	-7.49968099		0.00003142
541	000100010111	-7.49948947		0.00003142
542	010100010011	-7.49958117		0.00003142
543	010100000111	-7.49736088		0.00003142
544	010100011100	-7.49980766		0.00003142
545	000100011101	-7.49936058		0.00003142
546	000001010111	-7.50091016		0.00003142
547	010001000111	-7.49931837		0.00003142
548	010001010011	-7.50087610		0.00003142
549	110001000101	-7.49929813		0.00003142
550	010001001101	-7.49918343		0.00003142
551	110001010100	-7.50065798		0.00003141
552	010100110001	-7.49954279		0.00003141
553	000100110101	-7.49939995		0.00003141
554	110001010001	-7.50070956		0.00003141
555	010001011100	-7.50049215		0.00003141
556	000011010101	-7.50220473		0.00003141
557	000001011101	-7.50057779		0.00003141
558	110101000100	-7.50118969		0.00003141
559	010011010001	-7.50217245		0.00003141
560	011101000100	-7.50209340		0.00003141
561	010100110100	-7.49970074		0.00003141
562	000101000111	-7.50078775		0.00003141
563	000101010011	-7.50209743		0.00003141
564	000111000101	-7.50237088		0.00003141
565	010101000011	-7.50078075		0.00003141
566	110101000001	-7.50083225		0.00003141
567	010111000001	-7.50236566		0.00003141
568	010101001100	-7.50101033		0.00003141
569	011101000001	-7.50172887		0.00003141
570	010011010100	-7.50192448		0.00003141
571	000101001101	-7.50065989		0.00003141
572	001101000101	-7.50167121		0.00003141
573	110101010000	-7.50206049		0.00003141
574	010111000100	-7.50252671		0.00003141
575	000101011100	-7.50173473		0.00003141
576	011101010000	-7.50284018		0.00003141
577	001101010100	-7.50268024		0.00003141
578	001101010001	-7.50271058		0.00003140
579	010001110001	-7.50030296		0.00003140
580	000001110101	-7.50028589		0.00003140
581	000111010001	-7.50307897		0.00003140
582	010001110100	-7.50005395		0.00003140
583	000111010100	-7.50284515		0.00003140
584	010111010000	-7.50294221		0.00003140
585	000101110001	-7.50140735		0.00003139
586	010101110000	-7.50131891		0.00003139
587	000101110100	-7.50117251		0.00003139
588	001011100000	-39.50803658		0.00002623
589	001110100000	-39.50830682		0.00002623
590	101011000000	-39.50825503		0.00002623
591	001011000010	-39.50830498		0.00002623
592	001011001000	-39.50814531		0.00002623
593	101110000000	-39.50825688		0.00002623
594	001110000010	-39.50804046		0.00002623
595	001110001000	-39.50808427		0.00002623
596	100011100000	-39.50798115		0.00002622
597	000011101000	-39.50787819		0.00002622
598	000011100010	-39.50814012		0.00002622
599	100011000010	-39.50819107		0.00002622
600	100110100000	-39.50883605		0.00002622
601	100011001000	-39.50802787		0.00002622
602	000110101000	-39.50867021		0.00002622
603	011010100000	-39.50835312		0.00002622
604	000011001010	-39.50811369		0.00002622
605	000110100010	-39.50872865		0.00002622
606	001010100001	-39.50829255		0.00002622
607	100110000010	-39.50851121		0.00002622
608	001010110000	-39.50541635		0.00002622
609	100110001000	-39.50855148		0.00002622
610	101001000010	-39.50869210		0.00002622
611	111010000000	-39.50706140		0.00002622
612	101001100000	-39.50874956		0.00002622
613	000110001010	-39.50837094		0.00002622
614	001001100010	-39.50877534		0.00002622
615	001001001010	-39.50858327		0.00002622
616	001010100100	-39.50796420		0.00002622
617	011010000010	-39.50796981		0.00002622
618	001001101000	-39.50861516		0.00002622
619	001010000011	-39.50687483		0.00002622
620	101010000001	-39.50790762		0.00002622
621	011010001000	-39.50800655		0.00002622
622	101001001000	-39.50863063		0.00002622
623	101100000010	-39.50764840		0.00002622
624	001010001001	-39.50779969		0.00002622
625	001100100010	-39.50800004		0.00002622
626	101100100000	-39.50824062		0.00002622
627	001100001010	-39.50747670		0.00002622
628	001100101000	-39.50804334		0.00002622
629	101100001000	-39.50779042		0.00002622
630	101010000100	-39.50777670		0.00002622
631	001010001100	-39.50637187		0.00002622
632	101010010000	-39.50780477		0.00002622
633	001010000110	-39.50763203		0.00002622
634	001010010010	-39.50780639		0.00002622
635	001010011000	-39.50764570		0.00002622
636	110010100000	-39.50685804		0.00002621
637	100001001010	-39.50830842		0.00002621
638	100010100001	-39.50792230		0.00002621
639	010010101000	-39.50780995		0.00002621
640	100001100010	-39.50856250		0.00002621
641	100001101000	-39.50839878		0.00002621
642	010010100010	-39.50787547		0.00002621
643	110010000010	-39.50641626		0.00002621
644	000010101001	-39.50782113		0.00002621
645	000001101010	-39.50846044		0.00002621
646	100010110000	-39.50516304		0.00002621
647	000010100011	-39.50699853		0.00002621
