%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -20.39939837006619, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.28265605 -0.34864798 -0.21863373 -0.10312038 -0.00157384 -0.01265846
  0.02908498  0.07400709  0.23466192  1.0871298  -0.18627527  0.11615174]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:36278.21s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
189	100001000100	-23.50222552		0.00207712
190	000001011000	-23.50204382		0.00207712
191	001100010000	-23.50228996		0.00207712
192	000001000110	-23.50220199		0.00207711
193	010010000100	-23.50200396		0.00207711
194	010001001000	-23.50236193		0.00207711
195	000001001001	-23.50234456		0.00207711
196	000010000101	-23.50191653		0.00207710
197	001101000000	-23.50251154		0.00207709
198	010011000000	-23.50227727		0.00207708
199	011000000100	-23.50200866		0.00207707
200	100100000100	-23.50226994		0.00207707
201	000111000000	-23.50241417		0.00207707
202	011100000000	-23.50246434		0.00207706
203	010100001000	-23.50242899		0.00207705
204	100000010001	-23.50196701		0.00207705
205	000011000100	-23.50204770		0.00207705
206	010000010010	-23.50197824		0.00207705
207	011000000001	-23.50207627		0.00207704
208	010100000010	-23.50242473		0.00207703
209	010000100001	-23.50204130		0.00207703
210	100100000001	-23.50233500		0.00207703
211	100000010100	-23.50175470		0.00207703
212	010000011000	-23.50190888		0.00207702
213	010000100100	-23.50190006		0.00207702
214	000000010110	-23.50171377		0.00207701
215	001100000100	-23.50216685		0.00207701
216	000000011001	-23.50185672		0.00207700
217	000000100101	-23.50179524		0.00207700
218	001000000101	-23.50182534		0.00207700
219	000100000110	-23.50215052		0.00207699
220	000011010000	-23.50181302		0.00207699
221	000100001001	-23.50221984		0.00207698
222	001100000001	-23.50222936		0.00207697
223	000001000011	-23.50209383		0.00207691
224	110001000000	-23.50207535		0.00207688
225	110100000000	-23.50216504		0.00207685
226	100000000101	-23.50160462		0.00207683
227	010000000110	-23.50166852		0.00207683
228	010000001001	-23.50174039		0.00207682
229	000000010011	-23.50160636		0.00207681
230	110000010000	-23.50164006		0.00207680
231	000001001100	-23.50166611		0.00207676
232	000100000011	-23.50189586		0.00207673
233	000100001100	-23.50168790		0.00207669
234	000000011100	-23.50117752		0.00207665
235	000100110000	-23.50158039		0.00207665
236	110000000100	-23.50138300		0.00207662
237	110000000001	-23.50145316		0.00207659
238	010000000011	-23.50141895		0.00207657
239	000000110001	-23.50123029		0.00207657
240	000000000111	-23.50119131		0.00207655
241	010000110000	-23.50122979		0.00207655
242	000001110000	-23.50120083		0.00207654
243	010000001100	-23.50120335		0.00207652
244	000000110100	-23.50094691		0.00207650
245	000000001101	-23.50104586		0.00207647
246	101010000000	-19.50304465		0.00192097
247	001010000010	-19.50299715		0.00192095
248	101000100000	-19.50300256		0.00192095
