%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 9, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -4.306322672639364, 
maxIter: 0, func_eval: 1871
Parameters Found: [ 1.33319948 -0.11994435 -0.145495   -0.06471677 -0.06806051  0.0680449
  0.0404489   0.02931307  0.2082993   0.92560979  0.05684612  0.10161714]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:249.08s

Optimal: selection 011101100010, value -7.50045649+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
448	010110111000	-7.50015520		0.00072252
449	110010011100	-7.49978833		0.00072252
450	010010110011	-7.49987085		0.00072252
451	100001101101	-7.49996747		0.00072252
452	101101000011	-7.50022725		0.00072252
453	111100000110	-7.50000444		0.00072252
454	010011101100	-7.49999213		0.00072252
455	001111000011	-7.50020295		0.00072252
456	010110001110	-7.50000032		0.00072252
457	110010110001	-7.49987299		0.00072252
458	010100101011	-7.50006445		0.00072252
459	001001110011	-7.50001979		0.00072252
460	110010110100	-7.49978271		0.00072252
461	110010000111	-7.49966568		0.00072252
462	001100111001	-7.50006504		0.00072252
463	101101001100	-7.50012729		0.00072252
464	000010011111	-7.49973004		0.00072252
465	000011110110	-7.49988677		0.00072252
466	000101101110	-7.50014854		0.00072252
467	110100011010	-7.50016669		0.00072252
468	110011001001	-7.50005018		0.00072252
469	101100000111	-7.49989670		0.00072252
470	010001101110	-7.49998422		0.00072252
471	110111001000	-7.50025215		0.00072252
472	010011001011	-7.50004529		0.00072252
473	100011110001	-7.50001953		0.00072252
474	100100011011	-7.50009942		0.00072252
475	010011110010	-7.50000921		0.00072252
476	100011110100	-7.49988561		0.00072252
477	100101111000	-7.50016693		0.00072252
478	100100011110	-7.50000906		0.00072252
479	100011001101	-7.49991770		0.00072252
480	111100110000	-7.50009027		0.00072252
481	100100111001	-7.50006788		0.00072252
482	111100001001	-7.50001594		0.00072252
483	000110110011	-7.50004180		0.00072252
484	010100101110	-7.49999602		0.00072252
485	100111001100	-7.50010529		0.00072252
486	000111101100	-7.50012147		0.00072252
487	110110000011	-7.50000453		0.00072252
488	011000111100	-7.49974649		0.00072252
489	000111001011	-7.50018605		0.00072252
490	001101111000	-7.50012911		0.00072252
491	110110110000	-7.50009963		0.00072252
492	001000011111	-7.49971586		0.00072252
493	111001000011	-7.50002725		0.00072252
494	000101111010	-7.50014930		0.00072252
495	100001111001	-7.50001205		0.00072252
496	010011001110	-7.49993176		0.00072252
497	101100001101	-7.49986249		0.00072252
498	010001111010	-7.50001254		0.00072252
499	110001100011	-7.50002952		0.00072252
500	111001001100	-7.49992494		0.00072252
501	000111110010	-7.50011021		0.00072252
502	001000111101	-7.49968513		0.00072252
503	110100100011	-7.50000309		0.00072252
504	001111001100	-7.50007026		0.00072252
505	100111110000	-7.50011702		0.00072252
506	110000100111	-7.49963677		0.00072252
507	111000000111	-7.49962517		0.00072252
508	010100111010	-7.50009797		0.00072252
509	110010001101	-7.49961939		0.00072252
510	000111001110	-7.50007409		0.00072252
511	110110001100	-7.49993613		0.00072252
512	001101001011	-7.50017064		0.00072252
513	001101001110	-7.50008130		0.00072252
514	110101001010	-7.50024550		0.00072252
515	001100110011	-7.49998805		0.00072252
516	100101001011	-7.50018897		0.00072252
517	110011000011	-7.49997420		0.00072252
518	001001111100	-7.49981876		0.00072252
519	100101001110	-7.50009884		0.00072252
520	000011111001	-7.49996509		0.00072252
521	000010111101	-7.49966961		0.00072252
522	010010001111	-7.49959287		0.00072252
523	110100101100	-7.49993452		0.00072251
524	111000001101	-7.49959018		0.00072251
525	100001110011	-7.49995806		0.00072251
526	011100001011	-7.49996665		0.00072251
527	100100110011	-7.49999128		0.00072251
528	011100001110	-7.49992095		0.00072251
529	100000110111	-7.49965553		0.00072251
530	010011111000	-7.49995361		0.00072251
531	110001110010	-7.49994988		0.00072251
532	010010111100	-7.49970137		0.00072251
533	110100110010	-7.50004229		0.00072251
534	000110001111	-7.49980516		0.00072251
535	110001101100	-7.49989312		0.00072251
536	110000110110	-7.49969060		0.00072251
537	000011110011	-7.49992201		0.00072251
538	001111110000	-7.50006132		0.00072251
539	110000101101	-7.49959042		0.00072251
540	001001001111	-7.49983836		0.00072251
541	000001101111	-7.49984288		0.00072251
542	000111111000	-7.50005539		0.00072251
543	111100001100	-7.49987156		0.00072251
544	000110111100	-7.49987469		0.00072251
545	001100111100	-7.49985485		0.00072251
546	110100111000	-7.50002021		0.00072251
547	110011001100	-7.49983798		0.00072251
548	000100101111	-7.49979549		0.00072251
549	111100000011	-7.49990604		0.00072251
550	010000101111	-7.49956121		0.00072251
551	000011001111	-7.49979579		0.00072251
552	011000001111	-7.49954886		0.00072251
553	110011110000	-7.49989105		0.00072251
554	110001111000	-7.49990519		0.00072251
555	100100111100	-7.49985690		0.00072251
556	000001111011	-7.49990372		0.00072251
557	110000111001	-7.49973618		0.00072251
558	110000011011	-7.49975473		0.00072251
559	110000011110	-7.49966279		0.00072251
560	000100111011	-7.49992995		0.00072251
561	100001111100	-7.49975586		0.00072251
562	010000111011	-7.49972323		0.00072251
563	100000111101	-7.49958724		0.00072251
564	100000011111	-7.49961147		0.00072251
565	000001111110	-7.49974620		0.00072251
566	000100111110	-7.49981765		0.00072251
567	010000111110	-7.49960936		0.00072251
568	110001001011	-7.49988825		0.00072251
569	110000110011	-7.49966037		0.00072251
570	110001001110	-7.49979655		0.00072251
571	001100001111	-7.49969619		0.00072251
572	000011111100	-7.49968707		0.00072251
573	100001001111	-7.49975596		0.00072251
574	110100001011	-7.49982502		0.00072250
575	110100001110	-7.49977853		0.00072250
576	100100001111	-7.49967876		0.00072250
577	110000111100	-7.49952363		0.00072250
578	000000111111	-7.49945728		0.00072250
579	110000001111	-7.49930650		0.00072249
580	101010101011	-6.50028111		0.00064433
581	111010101010	-6.50032764		0.00064433
582	101010101110	-6.50017126		0.00064433
583	101110101010	-6.50052818		0.00064433
584	101011101010	-6.50045746		0.00064433
585	101010111010	-6.50019689		0.00064433
586	000101010101	-6.50011558		0.00064427
587	010101010100	-6.50016533		0.00064427
588	010001010101	-6.49994282		0.00064427
589	010101010001	-6.50023509		0.00064427
590	010100010101	-6.49993851		0.00064426
591	010101000101	-6.50003077		0.00064426
592	101010100101	-6.50028688		0.00051423
593	011010100110	-6.50031472		0.00051423
594	011010101001	-6.50035830		0.00051423
595	101010010110	-6.50029023		0.00051423
596	111010100001	-6.50029916		0.00051423
597	101010011001	-6.50034477		0.00051423
598	011010100011	-6.50028048		0.00051423
599	111010100100	-6.50023472		0.00051423
600	101110100001	-6.50049892		0.00051423
601	100110100110	-6.50040913		0.00051423
602	011010011010	-6.50036449		0.00051423
603	101100100110	-6.50035983		0.00051423
604	100110101001	-6.50045231		0.00051423
605	101110100100	-6.50043605		0.00051423
606	101001100110	-6.50038266		0.00051423
607	111000100110	-6.50012351		0.00051423
608	101100101001	-6.50039170		0.00051423
609	011110100010	-6.50053473		0.00051423
610	001010100111	-6.50015119		0.00051423
611	101000100111	-6.50005537		0.00051423
612	111000101001	-6.50015618		0.00051423
613	010110101010	-6.50048414		0.00051423
614	011100101010	-6.50043833		0.00051423
615	111010010010	-6.50030819		0.00051423
616	101001101001	-6.50043715		0.00051423
617	101010010011	-6.50027793		0.00051423
618	011001101010	-6.50045418		0.00051423
619	011110101000	-6.50051466		0.00051423
620	001110100110	-6.50039108		0.00051423
621	101110010010	-6.50049496		0.00051423
622	111010000110	-6.50013476		0.00051423
623	100010100111	-6.50006931		0.00051423
624	101110000110	-6.50034909		0.00051423
625	101001011010	-6.50040714		0.00051423
626	011000101011	-6.50012669		0.00051422
627	101010000111	-6.50007199		0.00051422
