%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 10
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -20.520088705369428, 
maxIter: 0, func_eval: 6719
Parameters Found: [ 0.05846444 -0.29502704 -0.22493535 -0.15551061 -0.03045447  0.04537803
  0.11858307 -0.06353845 -0.13050043  0.05024571  0.02449406  0.03944769
  0.18526914  0.76468111  0.90540681  0.05652083  0.03716671  0.06148428
  0.11058569 -0.05492736]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:934.42s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
298	100000101001	-23.50212977		0.00123114
299	001110100000	-23.50265983		0.00123114
300	100000011010	-23.50205750		0.00123114
301	010010101000	-23.50239448		0.00123114
302	000011001010	-23.50238548		0.00123114
303	011000001010	-23.50223912		0.00123114
304	001110001000	-23.50256051		0.00123114
305	001001100010	-23.50272241		0.00123112
306	001001101000	-23.50261915		0.00123111
307	101100100000	-23.50270836		0.00123110
308	010000101010	-23.50216733		0.00123110
309	001100100010	-23.50260236		0.00123110
310	101001001000	-23.50267051		0.00123108
311	101001000010	-23.50273823		0.00123107
312	101100000010	-23.50252156		0.00123107
313	001100101000	-23.50257235		0.00123107
314	101100001000	-23.50252709		0.00123106
315	000110100010	-23.50278513		0.00123105
316	100110000010	-23.50275264		0.00123105
317	001100001010	-23.50239476		0.00123104
318	001001001010	-23.50263406		0.00123104
319	100001100010	-23.50263862		0.00123104
320	100110100000	-23.50284318		0.00123103
321	100001101000	-23.50253409		0.00123103
322	000110001010	-23.50263716		0.00123103
323	100110001000	-23.50272155		0.00123102
324	000110101000	-23.50271850		0.00123101
325	000001101010	-23.50253689		0.00123101
326	100100100010	-23.50272905		0.00123096
327	100001001010	-23.50252795		0.00123095
328	000100101010	-23.50260468		0.00123094
329	100100101000	-23.50269777		0.00123094
330	100100001010	-23.50249912		0.00123090
331	101010100010	-23.50280658		0.00091871
332	101010101000	-23.50273868		0.00091870
333	001010101010	-23.50269353		0.00091869
334	100010101010	-23.50255181		0.00091865
335	101010001010	-23.50263628		0.00091864
336	101000101010	-23.50256819		0.00091863
337	000000110000	-19.50142864		0.00073830
338	000000001100	-19.50178615		0.00073806
339	000010010000	-19.50228753		0.00073804
340	000011000000	-19.50245086		0.00073803
341	000000000011	-19.50218474		0.00073795
342	001000010000	-19.50248709		0.00073794
343	000000011000	-19.50223571		0.00073793
344	110000000000	-19.50230449		0.00073793
345	100000010000	-19.50238301		0.00073790
346	000000010010	-19.50236607		0.00073790
347	000010000100	-19.50245035		0.00073789
348	000000000110	-19.50231232		0.00073785
349	001000000100	-19.50253066		0.00073785
350	001001000000	-19.50283430		0.00073785
351	001100000000	-19.50286471		0.00073784
352	100000000100	-19.50238193		0.00073783
353	000001100000	-19.50262827		0.00073782
354	010010000000	-19.50275267		0.00073782
355	000010000001	-19.50271320		0.00073781
356	000000100100	-19.50235488		0.00073781
357	000000001001	-19.50244518		0.00073780
358	000110000000	-19.50297225		0.00073780
359	001000000001	-19.50272025		0.00073780
360	000001001000	-19.50267192		0.00073780
361	100000000001	-19.50257407		0.00073778
362	010000001000	-19.50255471		0.00073778
363	100001000000	-19.50280146		0.00073778
364	010000000010	-19.50261399		0.00073778
365	000001000010	-19.50280191		0.00073777
366	011000000000	-19.50285561		0.00073776
367	000000100001	-19.50261810		0.00073773
368	010000100000	-19.50267497		0.00073773
369	000100000010	-19.50294691		0.00073771
370	000100001000	-19.50289018		0.00073771
371	100100000000	-19.50304235		0.00073768
372	000100100000	-19.50296578		0.00073768
373	000010101000	-19.50271289		0.00065574
374	001010100000	-19.50291977		0.00065573
375	001010001000	-19.50290379		0.00065572
376	000010001010	-19.50277843		0.00065570
377	100010001000	-19.50281301		0.00065569
378	100010100000	-19.50285131		0.00065569
379	001010000010	-19.50299715		0.00065568
380	000010100010	-19.50284307		0.00065568
