%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 2, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -52.29500945064502, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.45221817e+00 -7.91921929e-01  1.03160621e-01  3.63485569e-02
 -1.15400858e-03 -3.25695674e-02 -7.85441008e-02  3.57372734e-02
  7.62786437e-02  1.24493282e+00 -1.45947452e-01  1.21931588e+00
  8.73229108e-02  2.39505981e-01  1.39792081e+00  1.83595216e-01]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:680.68s

Optimal: selection 001010000000, value -56.52512680+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
459	010001100101	-7.50350871		0.00003909
460	011001010100	-7.50548093		0.00003909
461	010011000101	-7.50302673		0.00003908
462	011000010101	-7.49909566		0.00003904
463	010100100101	-7.49981051		0.00003902
464	010110010100	-7.50464251		0.00003894
465	010110010001	-7.50399985		0.00003893
466	000110010101	-7.50419568		0.00003891
467	010110000101	-7.50047778		0.00003887
468	010010010101	-7.50075224		0.00003881
469	110000000011	-40.50506113		0.00002800
470	000000001111	-40.50469020		0.00002799
471	110000001100	-40.50556765		0.00002794
472	000000111100	-40.50550413		0.00002790
473	110000110000	-40.50639282		0.00002788
474	000011110000	-40.50959234		0.00002783
475	000000110011	-40.50699660		0.00002783
476	010000001011	-40.50758121		0.00002782
477	010000001110	-40.50745902		0.00002781
478	100000001101	-40.50716654		0.00002781
479	110000001001	-40.50768812		0.00002780
480	100000000111	-40.50745757		0.00002780
481	110000000110	-40.50785696		0.00002779
482	001100000011	-40.51038587		0.00002778
483	001100110000	-40.51053352		0.00002774
484	100100000011	-40.51088830		0.00002773
485	011000000011	-40.50911338		0.00002773
486	000100001011	-40.51089345		0.00002773
487	000100001110	-40.51080311		0.00002772
488	001100001100	-40.51096407		0.00002772
489	001000001101	-40.50871182		0.00002771
490	110100000010	-40.51161054		0.00002771
491	010000111000	-40.50874032		0.00002771
492	111000000001	-40.50930100		0.00002770
493	001000000111	-40.50899489		0.00002770
494	010000110010	-40.50877794		0.00002770
495	100000110001	-40.50897920		0.00002769
496	000000111001	-40.50895726		0.00002769
497	100000110100	-40.50844409		0.00002769
498	111100000000	-40.51198975		0.00002769
499	000000110110	-40.50845977		0.00002768
500	100001110000	-40.51102201		0.00002768
501	000001111000	-40.51099605		0.00002768
502	000110110000	-40.51175410		0.00002767
503	001001110000	-40.51144038		0.00002767
504	010010110000	-40.50995551		0.00002767
505	100100001100	-40.51144260		0.00002767
506	011000001100	-40.50964379		0.00002766
507	000100111000	-40.51126318		0.00002766
508	000100110010	-40.51128488		0.00002765
509	110100001000	-40.51225518		0.00002765
510	000010110100	-40.50963332		0.00002765
511	100100110000	-40.51143062		0.00002765
512	000000101101	-40.50924525		0.00002764
513	000001110010	-40.51147557		0.00002764
514	110000100001	-40.50978877		0.00002764
515	011000110000	-40.51005039		0.00002764
516	001000110001	-40.51010590		0.00002763
517	111000000100	-40.51011448		0.00002763
518	001000110100	-40.50958672		0.00002763
519	010000101100	-40.50968663		0.00002763
520	010000100011	-40.50984645		0.00002763
521	000000011110	-40.50951656		0.00002763
522	110000010010	-40.51023267		0.00002763
523	000010110001	-40.51061033		0.00002762
524	100000011100	-40.50966546		0.00002762
525	110010000001	-40.51071127		0.00002761
526	100000010011	-40.51049160		0.00002761
527	110011000000	-40.51376611		0.00002761
528	110001000010	-40.51361293		0.00002760
529	110000011000	-40.51041716		0.00002760
530	000000100111	-40.50975839		0.00002760
531	110000100100	-40.51014210		0.00002760
532	000010001101	-40.51033431		0.00002760
533	000000011011	-40.51052719		0.00002760
534	010010000011	-40.51082331		0.00002759
535	010010001100	-40.51066697		0.00002759
536	001111000000	-40.51590332		0.00002759
537	000011001100	-40.51337709		0.00002759
538	000001001110	-40.51322994		0.00002759
539	100001001100	-40.51327012		0.00002758
540	001100001001	-40.51303675		0.00002758
541	101100000001	-40.51310435		0.00002758
542	110001001000	-40.51379974		0.00002758
543	011100000010	-40.51363898		0.00002758
544	100001000011	-40.51408930		0.00002757
545	110010000100	-40.51106692		0.00002757
546	001100000110	-40.51322948		0.00002757
547	000100100011	-40.51287963		0.00002756
548	000010000111	-40.51084629		0.00002756
549	000100101100	-40.51276760		0.00002756
550	000001001011	-40.51423593		0.00002756
551	000110000011	-40.51341127		0.00002756
552	000110001100	-40.51330272		0.00002755
553	110110000000	-40.51411618		0.00002754
554	001000011100	-40.51094762		0.00002754
555	001001001100	-40.51410706		0.00002754
556	110100100000	-40.51374762		0.00002753
557	100100001001	-40.51353121		0.00002753
558	010100001010	-40.51398512		0.00002753
559	001000010011	-40.51174987		0.00002753
560	111001000000	-40.51470830		0.00002753
561	001001000011	-40.51490235		0.00002753
562	011000001001	-40.51174833		0.00002753
563	000011000011	-40.51485912		0.00002752
564	011100001000	-40.51429158		0.00002752
565	100100000110	-40.51371598		0.00002752
566	000001101100	-40.51399123		0.00002751
567	111000010000	-40.51188198		0.00002751
568	110001100000	-40.51454680		0.00002751
569	000010011100	-40.51136690		0.00002751
570	011000000110	-40.51192514		0.00002751
571	101000000101	-40.51155194		0.00002751
572	110010010000	-40.51208904		0.00002751
573	101100000100	-40.51394969		0.00002751
574	001101000010	-40.51681265		0.00002749
575	001110000001	-40.51497350		0.00002749
576	001101001000	-40.51702335		0.00002747
577	101101000000	-40.51709497		0.00002747
578	010000101001	-40.51225132		0.00002746
579	000111100000	-40.51742317		0.00002746
580	011110000000	-40.51579045		0.00002746
581	001100100001	-40.51471883		0.00002746
582	001100010010	-40.51476804		0.00002745
583	010000100110	-40.51219805		0.00002745
584	100111000000	-40.51746825		0.00002745
585	001110000100	-40.51537694		0.00002745
586	010000011010	-40.51263769		0.00002745
587	000001100011	-40.51547674		0.00002745
588	001011010000	-40.51531951		0.00002745
589	100000100101	-40.51207015		0.00002744
590	000010010011	-40.51285590		0.00002744
591	000111001000	-40.51746737		0.00002744
592	001101100000	-40.51735184		0.00002744
593	100000011001	-40.51267437		0.00002744
594	000111000010	-40.51748558		0.00002744
595	100000010110	-40.51239899		0.00002743
596	011011000000	-40.51675585		0.00002743
597	001110010000	-40.51556191		0.00002743
598	010010001001	-40.51322934		0.00002743
599	100011010000	-40.51512375		0.00002742
600	001100011000	-40.51497643		0.00002742
601	011100100000	-40.51564450		0.00002742
602	010011001000	-40.51628016		0.00002742
603	010011100000	-40.51651501		0.00002742
604	010001001010	-40.51612899		0.00002742
605	000011011000	-40.51515332		0.00002742
606	001100100100	-40.51511994		0.00002741
607	010011000010	-40.51631430		0.00002741
608	010010000110	-40.51317723		0.00002741
609	101100010000	-40.51515909		0.00002741
610	100001001001	-40.51627439		0.00002741
611	100010000101	-40.51310369		0.00002741
612	001011000001	-40.51713752		0.00002740
613	100011000001	-40.51667864		0.00002740
614	001011000100	-40.51662530		0.00002740
615	100011000100	-40.51615049		0.00002740
