%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 2, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -55.51303227497661, 
maxIter: 0, func_eval: 741
Parameters Found: [ 1.30051263 -0.98133064 -0.23619831 -0.40776323 -0.55158188 -0.26164781
 -0.05617559 -0.04408536  0.04296697  0.01831246 -0.00857038  1.12243252]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:5885.41s

Optimal: selection 001010000000, value -56.52512680+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
363	011000010101	-7.49909566		0.00001722
364	010100110001	-7.49856118		0.00001722
365	010101000011	-7.50143022		0.00001722
366	010001011001	-7.50428836		0.00001722
367	000100110101	-7.49864596		0.00001722
368	110101000001	-7.50148548		0.00001722
369	000001011101	-7.50185316		0.00001722
370	010001011100	-7.50153925		0.00001722
371	010100110100	-7.49920152		0.00001722
372	000101000111	-7.50185214		0.00001722
373	011100000101	-7.49690184		0.00001722
374	110101000100	-7.50257468		0.00001722
375	010101000110	-7.50451769		0.00001722
376	100101000101	-7.50427685		0.00001722
377	010101001001	-7.50420303		0.00001722
378	000101001101	-7.50170694		0.00001722
379	010101001100	-7.50237421		0.00001722
380	010001100101	-7.50350871		0.00001722
381	000101010011	-7.50467894		0.00001722
382	110101010000	-7.50441400		0.00001721
383	011100010001	-7.50116928		0.00001721
384	010101010010	-7.50668617		0.00001721
385	100101010001	-7.50677448		0.00001721
386	001100010101	-7.50122363		0.00001721
387	010001110001	-7.50076863		0.00001721
388	000101010110	-7.50687798		0.00001721
389	100101010100	-7.50697524		0.00001721
390	011100010100	-7.50226977		0.00001721
391	000001110101	-7.50113638		0.00001721
392	010001110100	-7.50049331		0.00001721
393	000101011001	-7.50700753		0.00001721
394	010101011000	-7.50701649		0.00001721
395	000101011100	-7.50429028		0.00001721
396	011001000101	-7.50251941		0.00001721
397	010101100001	-7.50620006		0.00001721
398	000101100101	-7.50650693		0.00001721
399	010101100100	-7.50684504		0.00001721
400	011001010001	-7.50529610		0.00001721
401	010010010101	-7.50075224		0.00001721
402	001001010101	-7.50563341		0.00001721
403	000101110001	-7.50320874		0.00001721
404	011001010100	-7.50548093		0.00001721
405	010101110000	-7.50288854		0.00001721
406	000101110100	-7.50296529		0.00001721
407	011101000001	-7.50348051		0.00001720
408	010110000101	-7.50047778		0.00001720
409	001101000101	-7.50375694		0.00001720
410	011101000100	-7.50458564		0.00001720
411	010110010001	-7.50399985		0.00001720
412	001101010001	-7.50597553		0.00001720
413	011101010000	-7.50614591		0.00001720
414	000110010101	-7.50419568		0.00001720
415	010110010100	-7.50464251		0.00001720
416	001101010100	-7.50619222		0.00001720
417	010011000101	-7.50302673		0.00001720
418	010011010001	-7.50505804		0.00001719
419	000011010101	-7.50553683		0.00001719
420	010011010100	-7.50478505		0.00001719
421	010111000001	-7.50516182		0.00001719
422	000111000101	-7.50557973		0.00001719
423	010111000100	-7.50580912		0.00001719
424	000111010001	-7.50705294		0.00001718
425	010111010000	-7.50662401		0.00001718
426	000111010100	-7.50681180		0.00001718
427	011100010101	24.51065046		0.00001525
428	010100110101	24.51280828		0.00001525
429	010110010101	24.50720594		0.00001525
430	010100010111	24.51387046		0.00001525
431	010100011101	24.51363679		0.00001525
432	010111000101	24.50571661		0.00001525
433	110100010101	24.51355660		0.00001525
434	010011010101	24.50491982		0.00001525
435	011101000101	24.50801188		0.00001525
436	010001110101	24.50937291		0.00001524
437	010111010001	24.50264358		0.00001524
438	010111010100	24.50212233		0.00001524
439	000111010101	24.50199315		0.00001524
440	010101000111	24.51067794		0.00001524
441	110101000101	24.51047279		0.00001524
442	010101001101	24.51044195		0.00001524
443	110001010101	24.50951732		0.00001524
444	010001011101	24.50945604		0.00001524
