%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 3, g: 2, theta3: 1.000000, layers: 15
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -42.30459316540032, 
maxIter: 0, func_eval: 8000
Parameters Found: [ 0.59248818  0.90646565 -0.39435177 -0.41633112 -0.18787438  0.29162967
 -0.19749962 -0.03888305 -0.02291327  0.15079962  0.01546139  0.08121609
 -0.15411036 -0.07709006  0.1050993   0.02543258  0.05615032 -0.01743701
  1.61272751  0.0435829   0.02280688  1.13425641  0.03156368 -0.15179975
 -0.25534715  0.10991045  0.15046064  1.34803311  0.84119253 -0.12207069]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:12375.89s

Optimal: selection 101010000000, value -43.51002035+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
398	100001000101	-27.50467889		0.00002757
399	000010010101	-27.50417201		0.00002757
400	010001000110	-27.50467451		0.00002757
401	001100010100	-27.50456402		0.00002757
402	010010010001	-27.50434178		0.00002756
403	010010010100	-27.50414776		0.00002756
404	110101000000	-27.50503931		0.00002755
405	000101001100	-27.50455853		0.00002754
406	000101000011	-27.50483720		0.00002753
407	001100010001	-27.50454040		0.00002752
408	000110000101	-27.50457032		0.00002751
409	010110000001	-27.50476714		0.00002751
410	010100100001	-27.50458024		0.00002750
411	000100100101	-27.50433406		0.00002749
412	110001010000	-27.50410734		0.00002749
413	000001011100	-27.50366715		0.00002749
414	011000010100	-27.50399832		0.00002748
415	011000010001	-27.50398886		0.00002745
416	001000010101	-27.50375621		0.00002744
417	000101110000	-27.50380056		0.00002744
418	110100010000	-27.50403148		0.00002744
419	000001110001	-27.50346129		0.00002743
420	000100011100	-27.50340264		0.00002739
421	000001000111	-27.50371266		0.00002739
422	000100010011	-27.50368441		0.00002738
423	110001000100	-27.50369953		0.00002737
424	010001001100	-27.50348203		0.00002736
425	000001001101	-27.50340830		0.00002736
426	010001000011	-27.50378194		0.00002736
427	010000011001	-27.50322491		0.00002735
428	011100000100	-27.50397965		0.00002735
429	000001110100	-27.50287344		0.00002734
430	010001110000	-27.50309613		0.00002734
431	010100110000	-27.50328866		0.00002734
432	010000010110	-27.50312390		0.00002734
433	100000010101	-27.50307996		0.00002733
434	110001000001	-27.50369508		0.00002733
435	010100000110	-27.50366972		0.00002732
436	000100110100	-27.50294021		0.00002731
437	000100110001	-27.50312110		0.00002731
438	010100001001	-27.50356622		0.00002728
439	010010000101	-27.50318608		0.00002726
440	100100000101	-27.50340774		0.00002726
441	011100000001	-27.50356117		0.00002722
442	001100000101	-27.50330146		0.00002722
443	010000100101	-27.50275194		0.00002721
444	110100000100	-27.50296110		0.00002717
445	010100001100	-27.50268072		0.00002715
446	110000010100	-27.50219724		0.00002714
447	000000010111	-27.50206542		0.00002714
448	010000011100	-27.50193039		0.00002713
449	010000010011	-27.50223340		0.00002713
450	110000010001	-27.50219486		0.00002711
451	000000011101	-27.50176003		0.00002711
452	011000000101	-27.50250187		0.00002709
453	000000110101	-27.50156791		0.00002708
454	010000110001	-27.50178703		0.00002708
455	010000110100	-27.50159198		0.00002708
456	110100000001	-27.50254970		0.00002704
457	000100001101	-27.50207428		0.00002703
458	000100000111	-27.50217516		0.00002702
459	010100000011	-27.50237020		0.00002702
460	110000000101	-27.50058386		0.00002673
461	010000001101	-27.50036814		0.00002672
462	010000000111	-27.50047610		0.00002671
463	100001001010	-39.50830842		0.00001518
464	100100101000	-39.50841162		0.00001518
465	000100101010	-39.50820691		0.00001517
466	100100001010	-39.50778650		0.00001517
467	000110101000	-39.50867021		0.00001517
468	000001101010	-39.50846044		0.00001517
469	100100100010	-39.50837186		0.00001517
470	100110100000	-39.50883605		0.00001516
471	100001100010	-39.50856250		0.00001516
472	001001001010	-39.50858327		0.00001516
473	100001101000	-39.50839878		0.00001516
474	100110001000	-39.50855148		0.00001515
475	000110100010	-39.50872865		0.00001515
476	101001000010	-39.50869210		0.00001515
477	000110001010	-39.50837094		0.00001514
478	000010101001	-39.50782113		0.00001514
479	101001001000	-39.50863063		0.00001514
480	011010100000	-39.50835312		0.00001514
481	010010101000	-39.50780995		0.00001514
482	100110000010	-39.50851121		0.00001514
483	001010100001	-39.50829255		0.00001514
484	001001100010	-39.50877534		0.00001513
485	001001101000	-39.50861516		0.00001513
486	100010100001	-39.50792230		0.00001513
487	011000101000	-39.50776774		0.00001513
488	100000011010	-39.50685395		0.00001512
489	010010100010	-39.50787547		0.00001512
490	101001100000	-39.50874956		0.00001512
491	010000101010	-39.50703184		0.00001512
492	011010001000	-39.50800655		0.00001512
493	001010100100	-39.50796420		0.00001512
494	001100101000	-39.50804334		0.00001512
495	011000100010	-39.50773152		0.00001512
496	100000101001	-39.50698136		0.00001512
497	001000101001	-39.50751256		0.00001511
498	100010100100	-39.50758687		0.00001511
499	001000011010	-39.50732668		0.00001511
500	101100100000	-39.50824062		0.00001511
501	010010001010	-39.50739374		0.00001511
502	011000001010	-39.50708415		0.00001511
503	001010001001	-39.50779969		0.00001511
504	001110100000	-39.50830682		0.00001511
505	101100001000	-39.50779042		0.00001511
506	011010000010	-39.50796981		0.00001511
507	000011001010	-39.50811369		0.00001511
508	100010001001	-39.50736743		0.00001511
509	000010100110	-39.50755123		0.00001510
510	101000010010	-39.50748486		0.00001510
511	001100001010	-39.50747670		0.00001510
512	001100100010	-39.50800004		0.00001510
513	101000100001	-39.50764517		0.00001510
514	101000011000	-39.50742236		0.00001510
515	101100000010	-39.50764840		0.00001510
516	101010000001	-39.50790762		0.00001510
517	100011000010	-39.50819107		0.00001510
518	100011001000	-39.50802787		0.00001510
519	001110001000	-39.50808427		0.00001509
520	100000100110	-39.50680965		0.00001509
521	000011101000	-39.50787819		0.00001509
