%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -19.474144012498513, 
maxIter: 0, func_eval: 4061
Parameters Found: [ 1.32541216 -0.35744846 -0.04617358 -0.07801604 -0.02572866  0.12576836
  0.07364906 -0.08700198  0.04015472  1.10102389  0.11379119  1.02219012
  0.02206536 -0.15325641  1.00490815  0.02709252]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:26859.07s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
221	101110000000	-23.50268763		0.00137856
222	000011101000	-23.50227431		0.00137855
223	000010101001	-23.50235972		0.00137853
224	000011100010	-23.50241419		0.00137852
225	011000101000	-23.50245881		0.00137851
226	001110000010	-23.50259033		0.00137846
227	001010100001	-23.50260158		0.00137845
228	010010100010	-23.50246366		0.00137844
229	010000101010	-23.50216733		0.00137844
230	100011100000	-23.50237636		0.00137844
231	100010100001	-23.50246112		0.00137841
232	011010001000	-23.50251820		0.00137836
233	011000100010	-23.50249137		0.00137836
234	001011000010	-23.50252650		0.00137835
235	001011001000	-23.50242342		0.00137834
236	100000011010	-23.50205750		0.00137833
237	010010001010	-23.50227104		0.00137824
238	101011000000	-23.50252791		0.00137822
239	011000001010	-23.50223912		0.00137822
240	100000101001	-23.50212977		0.00137821
241	011010000010	-23.50255057		0.00137821
242	001011100000	-23.50240348		0.00137821
243	001000011010	-23.50223485		0.00137819
244	001000101001	-23.50232816		0.00137819
245	101000010010	-23.50235678		0.00137812
246	001010001001	-23.50240495		0.00137808
247	101000011000	-23.50228869		0.00137807
248	100010001001	-23.50224217		0.00137807
249	101000100001	-23.50244089		0.00137806
250	000010011010	-23.50217015		0.00137799
251	101010000001	-23.50250879		0.00137796
252	100010010010	-23.50228076		0.00137793
253	001010100100	-23.50239219		0.00137792
254	100010011000	-23.50217604		0.00137792
255	100010100100	-23.50224919		0.00137788
256	001010010010	-23.50240016		0.00137785
257	001010011000	-23.50229672		0.00137784
258	000010100110	-23.50221696		0.00137781
259	101000001001	-23.50216230		0.00137777
260	101010010000	-23.50241897		0.00137776
261	101000100100	-23.50230220		0.00137770
262	100000100110	-23.50202236		0.00137769
263	001000100110	-23.50222203		0.00137767
264	110010100000	-23.50211678		0.00137764
265	110000101000	-23.50185548		0.00137760
266	000010100011	-23.50210917		0.00137760
267	101010000100	-23.50237047		0.00137760
268	001010000110	-23.50229900		0.00137756
269	100010000110	-23.50213495		0.00137754
270	111000100000	-23.50219243		0.00137751
271	101000000110	-23.50209171		0.00137746
272	110000100010	-23.50188931		0.00137745
273	000000101011	-23.50174278		0.00137744
274	110010001000	-23.50195049		0.00137742
275	111010000000	-23.50224294		0.00137737
276	111000001000	-23.50196651		0.00137735
277	110000001010	-23.50161473		0.00137733
278	100000100011	-23.50184387		0.00137732
279	001000100011	-23.50204099		0.00137730
280	000010001011	-23.50186388		0.00137728
281	110010000010	-23.50198413		0.00137726
282	111000000010	-23.50196353		0.00137723
283	001010000011	-23.50211759		0.00137719
284	100010000011	-23.50195609		0.00137718
285	100000001011	-23.50151663		0.00137708
286	001000001011	-23.50173607		0.00137704
287	000010101100	-23.50168089		0.00137692
288	101000000011	-23.50183959		0.00137692
289	100000101100	-23.50152165		0.00137677
290	001000101100	-23.50172259		0.00137675
291	000000101110	-23.50145439		0.00137673
292	001010001100	-23.50179975		0.00137664
293	100010001100	-23.50163442		0.00137663
294	000010001110	-23.50157586		0.00137658
295	100000001110	-23.50129931		0.00137654
296	101000001100	-23.50162781		0.00137650
297	001000001110	-23.50152130		0.00137650
298	000000111010	-23.50128525		0.00137639
299	100000110010	-23.50140475		0.00137632
300	100000111000	-23.50129985		0.00137631
301	001000110010	-23.50155977		0.00137620
302	001000111000	-23.50145614		0.00137619
303	101000110000	-23.50158728		0.00137611
304	000010111000	-23.50129518		0.00137609
305	000010110010	-23.50143544		0.00137606
306	100010110000	-23.50141500		0.00137601
307	001010110000	-23.50151335		0.00137595
308	101010101010	-22.50248349		0.00121329
309	100000001010	-19.50267465		0.00117476
310	100000100010	-19.50282124		0.00117474
311	100000101000	-19.50272642		0.00117460
312	000000101010	-19.50268314		0.00117457
313	101000000010	-19.50296264		0.00117454
314	101000001000	-19.50290463		0.00117444
315	101000100000	-19.50300256		0.00117437
316	001000001010	-19.50282210		0.00117436
317	001000100010	-19.50294637		0.00117432
318	001000101000	-19.50285282		0.00117418
319	100010000010	-19.50290764		0.00117402
320	100010001000	-19.50281301		0.00117388
321	000010001010	-19.50277843		0.00117385
322	100010100000	-19.50285131		0.00117375
323	000010100010	-19.50284307		0.00117375
324	101010000000	-19.50304465		0.00117360
325	000010101000	-19.50271289		0.00117358
326	001010000010	-19.50299715		0.00117356
327	001010001000	-19.50290379		0.00117343
328	001010100000	-19.50291977		0.00117328
329	000000000000	1.49728308		0.00115856
330	000000001011	-22.50184708		0.00107480
331	110000000010	-22.50203159		0.00107478
332	110000001000	-22.50200281		0.00107476
333	100000000011	-22.50195747		0.00107470
334	000000001110	-22.50156877		0.00107460
335	100000001100	-22.50165037		0.00107448
336	010000001010	-22.50230031		0.00107447
337	000100001010	-22.50270777		0.00107445
338	110000100000	-22.50218706		0.00107434
339	100000001001	-22.50224841		0.00107434
340	100100000010	-22.50284144		0.00107433
341	100100001000	-22.50281520		0.00107430
342	001000000011	-22.50213964		0.00107428
343	001100000010	-22.50269980		0.00107426
344	000000100011	-22.50211033		0.00107425
345	001100001000	-22.50267484		0.00107423
346	000000111000	-22.50134683		0.00107423
347	000000101100	-22.50169662		0.00107420
348	111000000000	-22.50233411		0.00107418
349	100000110000	-22.50148483		0.00107409
350	000100101000	-22.50281193		0.00107408
351	000000110010	-22.50148223		0.00107408
352	101100000000	-22.50282015		0.00107407
353	110010000000	-22.50226897		0.00107407
354	010000101000	-22.50244657		0.00107405
355	001000001100	-22.50183637		0.00107405
356	000100100010	-22.50287371		0.00107400
357	100000000110	-22.50214604		0.00107399
358	000000101001	-22.50236573		0.00107398
359	010000100010	-22.50251090		0.00107398
