%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 6, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -13.038542909362548, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.39099836 -0.30774957 -0.19833624 -0.01014762  0.27648962 -0.21971256
  0.0410819   0.10972929  0.02943196  0.07884048  0.98349203  1.19549191
  0.01945818 -0.36446033 -0.33916722  1.26880728]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:8167.60s

Optimal: selection 100110100010, value -16.50173109+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
398	111000010010	-15.50080818		0.00094465
399	001000011011	-15.50066695		0.00094465
400	001011011000	-15.50104781		0.00094465
401	100010010011	-15.50078717		0.00094465
402	001010100101	-15.50103347		0.00094465
403	110000011010	-15.50053307		0.00094465
404	110011001000	-15.50086477		0.00094465
405	111110000000	-15.50110010		0.00094464
406	001010010011	-15.50092257		0.00094464
407	010010100110	-15.50090683		0.00094464
408	111000011000	-15.50078742		0.00094464
409	111100001000	-15.50089645		0.00094464
410	001001101100	-15.50086621		0.00094464
411	011000101001	-15.50093264		0.00094464
412	000100101110	-15.50069732		0.00094464
413	101100001001	-15.50094977		0.00094463
414	101100000110	-15.50092904		0.00094463
415	000010011011	-15.50071349		0.00094463
416	001011010010	-15.50114222		0.00094463
417	001011000011	-15.50102770		0.00094463
418	110011100000	-15.50096197		0.00094463
419	001110000110	-15.50107165		0.00094463
420	100001001110	-15.50063935		0.00094462
421	100100110010	-15.50080496		0.00094461
422	001111000010	-15.50125301		0.00094461
423	101110000001	-15.50120207		0.00094461
424	101111000000	-15.50129532		0.00094461
425	100001101100	-15.50075289		0.00094461
426	000100111010	-15.50070894		0.00094461
427	100010010110	-15.50086571		0.00094461
428	100011000011	-15.50094177		0.00094461
429	100011011000	-15.50099023		0.00094460
430	101010010100	-15.50103933		0.00094460
431	100100101100	-15.50078535		0.00094460
432	001010010110	-15.50100288		0.00094460
433	101011000100	-15.50113290		0.00094460
434	100100111000	-15.50076040		0.00094460
435	000001101110	-15.50073145		0.00094460
436	001111100000	-15.50126042		0.00094460
437	100100100011	-15.50092423		0.00094460
438	101110000100	-15.50116261		0.00094460
439	001111001000	-15.50120973		0.00094459
440	000110101100	-15.50089460		0.00094459
441	001110001001	-15.50111693		0.00094459
442	101000010110	-15.50087790		0.00094459
443	001011000110	-15.50110853		0.00094459
444	100011010010	-15.50108552		0.00094459
445	000100101011	-15.50084101		0.00094458
446	000011001011	-15.50088043		0.00094458
447	011010100100	-15.50112232		0.00094458
448	000011011010	-15.50101140		0.00094457
449	111100100000	-15.50111788		0.00094457
450	110110000010	-15.50105144		0.00094457
451	010010101001	-15.50097944		0.00094457
452	001011100100	-15.50113239		0.00094457
453	100011000110	-15.50102083		0.00094457
454	001100100110	-15.50107105		0.00094456
455	000110100011	-15.50110713		0.00094456
456	011010100001	-15.50121468		0.00094456
457	110100001010	-15.50078322		0.00094455
458	111001000010	-15.50106631		0.00094455
459	101100100001	-15.50120777		0.00094454
460	000011100011	-15.50103249		0.00094454
461	100011100100	-15.50105930		0.00094454
462	101001000011	-15.50103078		0.00094454
463	111001001000	-15.50104581		0.00094454
464	000011100110	-15.50106219		0.00094454
465	101100100100	-15.50116805		0.00094453
466	111001100000	-15.50118442		0.00094453
467	001100101001	-15.50111646		0.00094453
468	110110001000	-15.50105637		0.00094452
469	001110100100	-15.50122920		0.00094452
470	001001001011	-15.50096158		0.00094452
471	101000011001	-15.50094976		0.00094451
472	110001001010	-15.50085301		0.00094451
473	100110000110	-15.50113011		0.00094451
474	011110000010	-15.50127241		0.00094451
475	011011000010	-15.50127785		0.00094451
476	110001100010	-15.50102541		0.00094450
477	101010010001	-15.50118105		0.00094450
478	001110100001	-15.50131802		0.00094450
479	101011000001	-15.50127410		0.00094450
480	011100001010	-15.50104443		0.00094450
481	110100100010	-15.50103844		0.00094449
482	011011001000	-15.50123280		0.00094449
483	100010011001	-15.50096300		0.00094449
484	010010011010	-15.50096987		0.00094449
485	011010010010	-15.50119688		0.00094449
486	110001101000	-15.50097934		0.00094449
487	100001001011	-15.50083541		0.00094449
488	001010011001	-15.50109929		0.00094448
489	001001100011	-15.50115505		0.00094448
490	001110010010	-15.50127098		0.00094448
491	100110001001	-15.50117628		0.00094448
492	001011001001	-15.50120468		0.00094447
493	011010011000	-15.50115157		0.00094447
494	011011100000	-15.50131449		0.00094447
495	101110010000	-15.50132537		0.00094447
496	101001000110	-15.50116071		0.00094447
497	010011001010	-15.50111264		0.00094447
498	001110011000	-15.50122744		0.00094447
499	011000011010	-15.50098991		0.00094446
500	011110001000	-15.50127823		0.00094446
501	101001011000	-15.50123837		0.00094446
502	100001100011	-15.50104438		0.00094446
503	101001100100	-15.50126603		0.00094445
504	010011100010	-15.50122813		0.00094445
505	110110100000	-15.50123639		0.00094445
506	100011001001	-15.50111786		0.00094445
507	110100101000	-15.50104324		0.00094445
508	001001100110	-15.50123562		0.00094444
509	100100100110	-15.50110478		0.00094444
510	100111000010	-15.50139195		0.00094444
511	101001010010	-15.50130823		0.00094444
512	000110100110	-15.50123857		0.00094444
513	010011101000	-15.50115751		0.00094444
514	011100100010	-15.50128415		0.00094443
515	001011100001	-15.50132294		0.00094443
516	000111100010	-15.50139892		0.00094443
517	000001101011	-15.50097687		0.00094443
518	100111100000	-15.50141397		0.00094443
519	101101000010	-15.50140139		0.00094443
520	000111001010	-15.50131445		0.00094443
521	100111001000	-15.50134778		0.00094443
522	001101100010	-15.50144191		0.00094442
523	101101100000	-15.50149026		0.00094442
524	001001011010	-15.50122624		0.00094442
525	100001100110	-15.50112318		0.00094442
526	101101001000	-15.50138266		0.00094442
527	000111101000	-15.50133008		0.00094442
528	001101001010	-15.50131602		0.00094441
529	101100010010	-15.50124219		0.00094441
530	100011100001	-15.50125163		0.00094441
531	001101101000	-15.50139850		0.00094441
532	100100101001	-15.50115107		0.00094441
533	001100011010	-15.50114449		0.00094441
534	100110100100	-15.50130228		0.00094440
535	101100011000	-15.50122320		0.00094440
536	011110100000	-15.50144274		0.00094439
537	101001001001	-15.50123231		0.00094439
538	011100101000	-15.50128984		0.00094439
539	010110001010	-15.50123765		0.00094439
540	000011101001	-15.50118390		0.00094438
541	100110100001	-15.50139287		0.00094438
542	100001011010	-15.50112931		0.00094437
543	000110101001	-15.50130942		0.00094437
544	011001001010	-15.50126039		0.00094436
545	101001100001	-15.50140749		0.00094435
546	011001100010	-15.50141728		0.00094435
547	100110010010	-15.50136045		0.00094434
548	000110011010	-15.50127061		0.00094434
549	011001101000	-15.50137210		0.00094434
550	100110011000	-15.50131602		0.00094433
551	001001101001	-15.50133190		0.00094433
552	010110100010	-15.50143595		0.00094432
553	010100101010	-15.50121848		0.00094431
554	010001101010	-15.50122117		0.00094431
555	100001101001	-15.50122035		0.00094430
556	010110101000	-15.50141621		0.00094427
557	100100011010	-15.50119372		0.00094426
558	100101100010	-15.50155611		0.00094425
559	100101001010	-15.50141472		0.00094424
560	000101101010	-15.50147244		0.00094424
561	100101101000	-15.50151182		0.00094424
562	000010010100	-15.50108892		0.00079736
563	001000010100	-15.50118690		0.00079736
564	001000000101	-15.50113025		0.00079731
565	000010000101	-15.50116596		0.00079731
566	000011010000	-15.50107063		0.00079730
567	010010010000	-15.50131816		0.00079729
568	000000110100	-15.50048351		0.00079728
569	000010010001	-15.50131712		0.00079728
570	011000010000	-15.50143186		0.00079728
571	001000010001	-15.50136423		0.00079728
572	100000010100	-15.50106038		0.00079728
573	001001010000	-15.50137912		0.00079727
574	010010000100	-15.50124014		0.00079727
575	011000000100	-15.50127102		0.00079727
576	000000011100	-15.50063700		0.00079727
577	000000010110	-15.50102522		0.00079726
578	011000000001	-15.50134964		0.00079725
579	000000000111	-15.50068073		0.00079725
580	010010000001	-15.50136962		0.00079724
581	100000000101	-15.50097449		0.00079723
582	000000001101	-15.50056389		0.00079722
583	110000010000	-15.50102589		0.00079722
584	110000000100	-15.50083405		0.00079722
585	000000010011	-15.50098229		0.00079721
586	010000110000	-15.50072509		0.00079721
587	000001110000	-15.50065472		0.00079720
588	000000110001	-15.50071197		0.00079720
589	100000010001	-15.50123947		0.00079720
590	110000000001	-15.50091443		0.00079720
591	010000000110	-15.50102559		0.00079719
592	010000010010	-15.50125401		0.00079719
593	010000001100	-15.50068673		0.00079719
594	100001010000	-15.50133307		0.00079718
595	010000000011	-15.50088395		0.00079718
596	001100010000	-15.50148468		0.00079718
597	000000100101	-15.50109096		0.00079718
598	000110010000	-15.50151714		0.00079718
599	000001010010	-15.50134657		0.00079717
600	000011000100	-15.50122026		0.00079716
601	010000011000	-15.50119001		0.00079716
602	000000011001	-15.50114032		0.00079716
603	000001011000	-15.50123347		0.00079715
604	010000100100	-15.50117722		0.00079714
605	001100000100	-15.50138585		0.00079714
606	001001000100	-15.50144594		0.00079714
607	010000001001	-15.50109133		0.00079713
608	000110000100	-15.50150113		0.00079713
609	001100000001	-15.50146092		0.00079712
610	010000100001	-15.50130696		0.00079711
611	000110000001	-15.50162708		0.00079710
612	010011000000	-15.50142482		0.00079710
613	000100110000	-15.50097353		0.00079709
614	100100010000	-15.50158479		0.00079708
615	011001000000	-15.50166622		0.00079708
616	000011000001	-15.50144794		0.00079708
617	000100010010	-15.50153169		0.00079707
618	001001000001	-15.50162275		0.00079706
619	011100000000	-15.50163757		0.00079706
620	100001000100	-15.50136888		0.00079706
621	010110000000	-15.50173713		0.00079705
622	000001001100	-15.50095784		0.00079705
