%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 8, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -5.501855371765724, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.40867362e-01 -2.89711098e-01 -1.14364397e-01 -2.40071125e-02
 -1.37288157e-01  2.10419124e-01 -1.39637025e-01  6.91344364e-04
  4.25962700e-02  1.74447793e-01  8.45051291e-01  1.19669866e+00
 -5.27609532e-02 -3.85078352e-02 -3.74326602e-02 -7.33643642e-02]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:33224.52s

Optimal: selection 101101100010, value -8.50071395+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
350	001011101001	-8.50053576		0.00140922
351	101010011001	-8.50045574		0.00140922
352	101011010010	-8.50052151		0.00140922
353	001110101001	-8.50055675		0.00140922
354	101111100000	-8.50062972		0.00140922
355	100011101001	-8.50047829		0.00140921
356	011100101010	-8.50054448		0.00140921
357	011010101001	-8.50046391		0.00140921
358	101010010110	-8.50039561		0.00140921
359	001011011010	-8.50045711		0.00140921
360	010011101010	-8.50047733		0.00140921
361	001110100110	-8.50051150		0.00140921
362	101011011000	-8.50046250		0.00140921
363	001111100010	-8.50060395		0.00140921
364	101011100100	-8.50047758		0.00140921
365	011011001010	-8.50051191		0.00140921
366	110110101000	-8.50051800		0.00140921
367	001011100110	-8.50046190		0.00140921
368	101011001001	-8.50049754		0.00140921
369	110110100010	-8.50053500		0.00140921
370	100011011010	-8.50040786		0.00140920
371	011010100110	-8.50041767		0.00140920
372	111110100000	-8.50057299		0.00140920
373	111001100010	-8.50050820		0.00140920
374	101111000010	-8.50059896		0.00140920
375	001111101000	-8.50055983		0.00140920
376	011110001010	-8.50053262		0.00140920
377	101001100011	-8.50048426		0.00140920
378	101111001000	-8.50056871		0.00140920
379	111001101000	-8.50047689		0.00140920
380	101100101001	-8.50048926		0.00140920
381	100011100110	-8.50040393		0.00140920
382	101010100101	-8.50038622		0.00140920
383	101100100110	-8.50045782		0.00140919
384	101011000110	-8.50043756		0.00140919
385	100110100011	-8.50047361		0.00140919
386	001111001010	-8.50053266		0.00140919
387	001001101011	-8.50042359		0.00140919
388	101110001001	-8.50048079		0.00140919
389	001011100011	-8.50045599		0.00140919
390	111010010010	-8.50039296		0.00140918
391	101110000110	-8.50044942		0.00140918
392	111010011000	-8.50036158		0.00140918
393	101010010011	-8.50036223		0.00140918
394	111011100000	-8.50046824		0.00140918
395	111100101000	-8.50046322		0.00140918
396	000110101011	-8.50040851		0.00140918
397	100011100011	-8.50039902		0.00140918
398	100001101011	-8.50034398		0.00140917
399	111100100010	-8.50046591		0.00140917
400	110001101010	-8.50035782		0.00140917
401	001110100011	-8.50044837		0.00140917
402	001010011011	-8.50029808		0.00140917
